algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
bubble_sort,1420,sorted,5,1419,0,0.0002913999996962957,51176,1.0,0.0035,99913
selection_sort,1420,sorted,5,1007490,0,0.17025360000116052,51176,1.0,0.0035,99913
insertion_sort,1420,sorted,5,1419,0,0.0004920999999740161,51176,1.0,0.0035,99913
merge_sort,1420,sorted,5,7832,14992,0.011565700002392987,51176,1.0,0.0035,99913
quick_sort,1420,sorted,5,15951,9473,0.010631900000589667,51176,1.0,0.0035,99913
heap_sort,1420,sorted,5,26672,14623,0.019526899999618763,51176,1.0,0.0035,99913
radix_sort,1420,sorted,5,0,7100,0.0069875000008323696,51176,1.0,0.0035,99913
bubble_sort,1430,sorted,1,1429,0,0.000284100002318155,51536,1.0,0.0056,99878
selection_sort,1430,sorted,1,1021735,0,0.15122689999770955,51536,1.0,0.0056,99878
insertion_sort,1430,sorted,1,1429,0,0.000486999997519888,51536,1.0,0.0056,99878
merge_sort,1430,sorted,1,7897,15112,0.011709999998856802,51536,1.0,0.0056,99878
quick_sort,1430,sorted,1,16137,9597,0.010414199998194817,51536,1.0,0.0056,99878
heap_sort,1430,sorted,1,26888,14724,0.019676899999467423,51536,1.0,0.0056,99878
radix_sort,1430,sorted,1,0,7150,0.0074451000000408385,51536,1.0,0.0056,99878
bubble_sort,1430,sorted,2,1429,0,0.0002776000001176726,51536,1.0,0.0042,99865
selection_sort,1430,sorted,2,1021735,0,0.15462640000259853,51536,1.0,0.0042,99865
insertion_sort,1430,sorted,2,1429,0,0.00048070000048028305,51536,1.0,0.0042,99865
merge_sort,1430,sorted,2,7897,15112,0.012047800002619624,51536,1.0,0.0042,99865
quick_sort,1430,sorted,2,16173,8620,0.010143499999685446,51536,1.0,0.0042,99865
heap_sort,1430,sorted,2,26882,14716,0.020695499999419553,51536,1.0,0.0042,99865
radix_sort,1430,sorted,2,0,7150,0.006784799999877578,51536,1.0,0.0042,99865
bubble_sort,1430,sorted,3,1429,0,0.00027570000020205043,51536,1.0,0.0049,99865
selection_sort,1430,sorted,3,1021735,0,0.15057600000000093,51536,1.0,0.0049,99865
insertion_sort,1430,sorted,3,1429,0,0.000483600000734441,51536,1.0,0.0049,99865
merge_sort,1430,sorted,3,7897,15112,0.01202959999864106,51536,1.0,0.0049,99865
quick_sort,1430,sorted,3,18169,10084,0.011487800002214499,51536,1.0,0.0049,99865
heap_sort,1430,sorted,3,26884,14725,0.019749700000829762,51536,1.0,0.0049,99865
radix_sort,1430,sorted,3,0,7150,0.006792600001062965,51536,1.0,0.0049,99865
bubble_sort,1430,sorted,4,1429,0,0.0002795999971567653,51536,1.0,0.007,99851
selection_sort,1430,sorted,4,1021735,0,0.15307669999674545,51536,1.0,0.007,99851
insertion_sort,1430,sorted,4,1429,0,0.0004917000005661976,51536,1.0,0.007,99851
merge_sort,1430,sorted,4,7897,15112,0.011856100001750747,51536,1.0,0.007,99851
quick_sort,1430,sorted,4,17836,7793,0.01100620000215713,51536,1.0,0.007,99851
heap_sort,1430,sorted,4,26891,14727,0.01977900000201771,51536,1.0,0.007,99851
radix_sort,1430,sorted,4,0,7150,0.0067743999970844015,51536,1.0,0.007,99851
bubble_sort,1430,sorted,5,1429,0,0.00028960000054212287,51536,1.0,0.0056,99991
selection_sort,1430,sorted,5,1021735,0,0.15585380000266014,51536,1.0,0.0056,99991
insertion_sort,1430,sorted,5,1429,0,0.0004734999965876341,51536,1.0,0.0056,99991
merge_sort,1430,sorted,5,7897,15112,0.01256939999802853,51536,1.0,0.0056,99991
quick_sort,1430,sorted,5,16507,10587,0.011259599999903003,51536,1.0,0.0056,99991
heap_sort,1430,sorted,5,26884,14718,0.01991239999915706,51536,1.0,0.0056,99991
radix_sort,1430,sorted,5,0,7150,0.007042700002784841,51536,1.0,0.0056,99991
bubble_sort,1440,sorted,1,1439,0,0.0003966000003856607,51896,1.0,0.0042,99865
selection_sort,1440,sorted,1,1036080,0,0.16776240000035614,51896,1.0,0.0042,99865
insertion_sort,1440,sorted,1,1439,0,0.0005498999998962972,51896,1.0,0.0042,99865
merge_sort,1440,sorted,1,7952,15232,0.011771100002079038,51896,1.0,0.0042,99865
quick_sort,1440,sorted,1,15499,8896,0.010513699999137316,51896,1.0,0.0042,99865
heap_sort,1440,sorted,1,27062,14804,0.02059920000101556,51896,1.0,0.0042,99865
radix_sort,1440,sorted,1,0,7200,0.0069561999989673495,51896,1.0,0.0042,99865
bubble_sort,1440,sorted,2,1439,0,0.0003004000027431175,51896,1.0,0.0069,99954
selection_sort,1440,sorted,2,1036080,0,0.1592744000008679,51896,1.0,0.0069,99954
insertion_sort,1440,sorted,2,1439,0,0.0007743999995000195,51896,1.0,0.0069,99954
merge_sort,1440,sorted,2,7952,15232,0.012445000000298023,51896,1.0,0.0069,99954
quick_sort,1440,sorted,2,16795,8952,0.010692400002881186,51896,1.0,0.0069,99954
heap_sort,1440,sorted,2,27083,14822,0.020929899998009205,51896,1.0,0.0069,99954
radix_sort,1440,sorted,2,0,7200,0.00705500000185566,51896,1.0,0.0069,99954
bubble_sort,1440,sorted,3,1439,0,0.000283800000033807,51896,1.0,0.0083,99847
selection_sort,1440,sorted,3,1036080,0,0.1526198999999906,51896,1.0,0.0083,99847
insertion_sort,1440,sorted,3,1439,0,0.0004880999986198731,51896,1.0,0.0083,99847
merge_sort,1440,sorted,3,7952,15232,0.01192810000065947,51896,1.0,0.0083,99847
quick_sort,1440,sorted,3,17168,9958,0.011214500002097338,51896,1.0,0.0083,99847
heap_sort,1440,sorted,3,27045,14794,0.01996760000110953,51896,1.0,0.0083,99847
radix_sort,1440,sorted,3,0,7200,0.007249700000102166,51896,1.0,0.0083,99847
bubble_sort,1440,sorted,4,1439,0,0.0004275999999663327,51896,1.0,0.0056,99834
selection_sort,1440,sorted,4,1036080,0,0.15922080000018468,51896,1.0,0.0056,99834
insertion_sort,1440,sorted,4,1439,0,0.0005268000022624619,51896,1.0,0.0056,99834
merge_sort,1440,sorted,4,7952,15232,0.011992499999905704,51896,1.0,0.0056,99834
quick_sort,1440,sorted,4,15660,8761,0.009992700001021149,51896,1.0,0.0056,99834
heap_sort,1440,sorted,4,27066,14823,0.01983969999855617,51896,1.0,0.0056,99834
radix_sort,1440,sorted,4,0,7200,0.0069272999971872196,51896,1.0,0.0056,99834
bubble_sort,1440,sorted,5,1439,0,0.0002824000002874527,51896,1.0,0.0076,99972
selection_sort,1440,sorted,5,1036080,0,0.15182800000184216,51896,1.0,0.0076,99972
insertion_sort,1440,sorted,5,1439,0,0.0004709999993792735,51896,1.0,0.0076,99972
merge_sort,1440,sorted,5,7952,15232,0.01257389999955194,51896,1.0,0.0076,99972
quick_sort,1440,sorted,5,16547,8482,0.010317099997337209,51896,1.0,0.0076,99972
heap_sort,1440,sorted,5,27051,14801,0.02064500000051339,51896,1.0,0.0076,99972
radix_sort,1440,sorted,5,0,7200,0.006755099999281811,51896,1.0,0.0076,99972
bubble_sort,1450,sorted,1,1449,0,0.00040020000233198516,52256,1.0,0.0076,99843
selection_sort,1450,sorted,1,1050525,0,0.15298140000231797,52256,1.0,0.0076,99843
insertion_sort,1450,sorted,1,1449,0,0.0005216999998083338,52256,1.0,0.0076,99843
merge_sort,1450,sorted,1,8017,15352,0.012267099999007769,52256,1.0,0.0076,99843
quick_sort,1450,sorted,1,15858,9372,0.01054890000159503,52256,1.0,0.0076,99843
heap_sort,1450,sorted,1,27318,14973,0.020302700002503116,52256,1.0,0.0076,99843
radix_sort,1450,sorted,1,0,7250,0.006841099999292055,52256,1.0,0.0076,99843
bubble_sort,1450,sorted,2,1449,0,0.00028730000121868216,52256,1.0,0.0055,99904
selection_sort,1450,sorted,2,1050525,0,0.16169569999692612,52256,1.0,0.0055,99904
insertion_sort,1450,sorted,2,1449,0,0.0005134000020916574,52256,1.0,0.0055,99904
merge_sort,1450,sorted,2,8017,15352,0.012337399999523768,52256,1.0,0.0055,99904
quick_sort,1450,sorted,2,16278,10088,0.011422700001276098,52256,1.0,0.0055,99904
heap_sort,1450,sorted,2,27317,14959,0.020833599999605212,52256,1.0,0.0055,99904
radix_sort,1450,sorted,2,0,7250,0.007054100002278574,52256,1.0,0.0055,99904
bubble_sort,1450,sorted,3,1449,0,0.0003045999983442016,52256,1.0,0.0055,99953
selection_sort,1450,sorted,3,1050525,0,0.15746070000022883,52256,1.0,0.0055,99953
insertion_sort,1450,sorted,3,1449,0,0.0004842000016651582,52256,1.0,0.0055,99953
merge_sort,1450,sorted,3,8017,15352,0.012164600000687642,52256,1.0,0.0055,99953
quick_sort,1450,sorted,3,16217,9866,0.010495300000911811,52256,1.0,0.0055,99953
heap_sort,1450,sorted,3,27310,14962,0.02033760000267648,52256,1.0,0.0055,99953
radix_sort,1450,sorted,3,0,7250,0.007152800000767456,52256,1.0,0.0055,99953
bubble_sort,1450,sorted,4,1449,0,0.00034109999978682026,52256,1.0,0.0055,99861
selection_sort,1450,sorted,4,1050525,0,0.15562230000068666,52256,1.0,0.0055,99861
insertion_sort,1450,sorted,4,1449,0,0.0005008000007364899,52256,1.0,0.0055,99861
merge_sort,1450,sorted,4,8017,15352,0.012156500000855885,52256,1.0,0.0055,99861
quick_sort,1450,sorted,4,16923,8117,0.010054200000013225,52256,1.0,0.0055,99861
heap_sort,1450,sorted,4,27317,14966,0.020263800000975607,52256,1.0,0.0055,99861
radix_sort,1450,sorted,4,0,7250,0.0068664000027638394,52256,1.0,0.0055,99861
bubble_sort,1450,sorted,5,1449,0,0.00039509999987785704,52256,1.0,0.0076,99803
selection_sort,1450,sorted,5,1050525,0,0.17061740000281134,52256,1.0,0.0076,99803
insertion_sort,1450,sorted,5,1449,0,0.0004923000014969148,52256,1.0,0.0076,99803
merge_sort,1450,sorted,5,8017,15352,0.012514699999883305,52256,1.0,0.0076,99803
quick_sort,1450,sorted,5,17902,10204,0.011534299999766517,52256,1.0,0.0076,99803
heap_sort,1450,sorted,5,27319,14966,0.02035059999980149,52256,1.0,0.0076,99803
radix_sort,1450,sorted,5,0,7250,0.007786100002704188,52256,1.0,0.0076,99803
bubble_sort,1460,sorted,1,1459,0,0.00030049999986658804,52616,1.0,0.0041,99860
selection_sort,1460,sorted,1,1065070,0,0.1562177999985579,52616,1.0,0.0041,99860
insertion_sort,1460,sorted,1,1459,0,0.000485699998534983,52616,1.0,0.0041,99860
merge_sort,1460,sorted,1,8072,15472,0.012489799999457318,52616,1.0,0.0041,99860
quick_sort,1460,sorted,1,17339,10143,0.010850300001038704,52616,1.0,0.0041,99860
heap_sort,1460,sorted,1,27532,15082,0.02180419999785954,52616,1.0,0.0041,99860
radix_sort,1460,sorted,1,0,7300,0.006856099997094134,52616,1.0,0.0041,99860
bubble_sort,1460,sorted,2,1459,0,0.00029770000037387945,52616,1.0,0.0068,99809
selection_sort,1460,sorted,2,1065070,0,0.1594282000005478,52616,1.0,0.0068,99809
insertion_sort,1460,sorted,2,1459,0,0.0004875999984506052,52616,1.0,0.0068,99809
merge_sort,1460,sorted,2,8072,15472,0.01313780000054976,52616,1.0,0.0068,99809
quick_sort,1460,sorted,2,17201,9675,0.0112459999982093,52616,1.0,0.0068,99809
heap_sort,1460,sorted,2,27528,15067,0.020922899999277433,52616,1.0,0.0068,99809
radix_sort,1460,sorted,2,0,7300,0.007145999999920605,52616,1.0,0.0068,99809
bubble_sort,1460,sorted,3,1459,0,0.00029550000181188807,52616,1.0,0.0055,99348
selection_sort,1460,sorted,3,1065070,0,0.15600780000022496,52616,1.0,0.0055,99348
insertion_sort,1460,sorted,3,1459,0,0.0005098000001453329,52616,1.0,0.0055,99348
merge_sort,1460,sorted,3,8072,15472,0.012335199997323798,52616,1.0,0.0055,99348
quick_sort,1460,sorted,3,16922,10558,0.01103250000232947,52616,1.0,0.0055,99348
heap_sort,1460,sorted,3,27537,15088,0.019976600000518374,52616,1.0,0.0055,99348
radix_sort,1460,sorted,3,0,7300,0.006853599999885773,52616,1.0,0.0055,99348
bubble_sort,1460,sorted,4,1459,0,0.0002765000026556663,52616,1.0,0.0055,99717
selection_sort,1460,sorted,4,1065070,0,0.15854960000069696,52616,1.0,0.0055,99717
insertion_sort,1460,sorted,4,1459,0,0.0005165000002307352,52616,1.0,0.0055,99717
merge_sort,1460,sorted,4,8072,15472,0.013536599999497412,52616,1.0,0.0055,99717
quick_sort,1460,sorted,4,16540,7692,0.010124699998414144,52616,1.0,0.0055,99717
heap_sort,1460,sorted,4,27532,15086,0.02162569999927655,52616,1.0,0.0055,99717
radix_sort,1460,sorted,4,0,7300,0.007245400000101654,52616,1.0,0.0055,99717
bubble_sort,1460,sorted,5,1459,0,0.0003942000003007706,52616,1.0,0.0068,99903
selection_sort,1460,sorted,5,1065070,0,0.1605373000020336,52616,1.0,0.0068,99903
insertion_sort,1460,sorted,5,1459,0,0.0004915999998047482,52616,1.0,0.0068,99903
merge_sort,1460,sorted,5,8072,15472,0.011837500002002344,52616,1.0,0.0068,99903
quick_sort,1460,sorted,5,17358,9605,0.011483300000691088,52616,1.0,0.0068,99903
heap_sort,1460,sorted,5,27534,15087,0.02014659999986179,52616,1.0,0.0068,99903
radix_sort,1460,sorted,5,0,7300,0.00725379999857978,52616,1.0,0.0068,99903
bubble_sort,1470,sorted,1,1469,0,0.00029550000181188807,52976,1.0,0.0075,99623
selection_sort,1470,sorted,1,1079715,0,0.16291450000062468,52976,1.0,0.0075,99623
insertion_sort,1470,sorted,1,1469,0,0.0005216999998083338,52976,1.0,0.0075,99623
merge_sort,1470,sorted,1,8121,15592,0.012106099999073194,52976,1.0,0.0075,99623
quick_sort,1470,sorted,1,17518,9412,0.01090219999969122,52976,1.0,0.0075,99623
heap_sort,1470,sorted,1,27753,15203,0.020689600001787767,52976,1.0,0.0075,99623
radix_sort,1470,sorted,1,0,7350,0.0073442000029899646,52976,1.0,0.0075,99623
bubble_sort,1470,sorted,2,1469,0,0.00029240000003483146,52976,1.0,0.0048,99930
selection_sort,1470,sorted,2,1079715,0,0.1575373000014224,52976,1.0,0.0048,99930
insertion_sort,1470,sorted,2,1469,0,0.0005021999968448654,52976,1.0,0.0048,99930
merge_sort,1470,sorted,2,8121,15592,0.012471799997001654,52976,1.0,0.0048,99930
quick_sort,1470,sorted,2,17917,10822,0.012161800001194933,52976,1.0,0.0048,99930
heap_sort,1470,sorted,2,27755,15205,0.020682100002886727,52976,1.0,0.0048,99930
radix_sort,1470,sorted,2,0,7350,0.0071119999993243255,52976,1.0,0.0048,99930
bubble_sort,1470,sorted,3,1469,0,0.00028899999961140566,52976,1.0,0.0075,99672
selection_sort,1470,sorted,3,1079715,0,0.1712651999987429,52976,1.0,0.0075,99672
insertion_sort,1470,sorted,3,1469,0,0.0006174000009195879,52976,1.0,0.0075,99672
merge_sort,1470,sorted,3,8121,15592,0.012293100000533741,52976,1.0,0.0075,99672
quick_sort,1470,sorted,3,16115,9396,0.01048369999989518,52976,1.0,0.0075,99672
heap_sort,1470,sorted,3,27737,15178,0.024011699999391567,52976,1.0,0.0075,99672
radix_sort,1470,sorted,3,0,7350,0.009431599999516038,52976,1.0,0.0075,99672
bubble_sort,1470,sorted,4,1469,0,0.0002911000010499265,52976,1.0,0.0068,99948
selection_sort,1470,sorted,4,1079715,0,0.18837270000221906,52976,1.0,0.0068,99948
insertion_sort,1470,sorted,4,1469,0,0.0006689000001642853,52976,1.0,0.0068,99948
merge_sort,1470,sorted,4,8121,15592,0.015025400000013178,52976,1.0,0.0068,99948
quick_sort,1470,sorted,4,18562,10212,0.011763299997255672,52976,1.0,0.0068,99948
heap_sort,1470,sorted,4,27748,15202,0.020760899999004323,52976,1.0,0.0068,99948
radix_sort,1470,sorted,4,0,7350,0.007245900000270922,52976,1.0,0.0068,99948
bubble_sort,1470,sorted,5,1469,0,0.0004303999994590413,52976,1.0,0.0088,99796
selection_sort,1470,sorted,5,1079715,0,0.16000889999850187,52976,1.0,0.0088,99796
insertion_sort,1470,sorted,5,1469,0,0.0005773000011686236,52976,1.0,0.0088,99796
merge_sort,1470,sorted,5,8121,15592,0.012388199997076299,52976,1.0,0.0088,99796
quick_sort,1470,sorted,5,15705,9370,0.010938100000203121,52976,1.0,0.0088,99796
heap_sort,1470,sorted,5,27758,15197,0.020249299999704817,52976,1.0,0.0088,99796
radix_sort,1470,sorted,5,0,7350,0.007642699998541502,52976,1.0,0.0088,99796
bubble_sort,1480,sorted,1,1479,0,0.00028960000054212287,53336,1.0,0.0074,99486
selection_sort,1480,sorted,1,1094460,0,0.15848629999891273,53336,1.0,0.0074,99486
insertion_sort,1480,sorted,1,1479,0,0.0005028000014135614,53336,1.0,0.0074,99486
merge_sort,1480,sorted,1,8180,15712,0.012737100001686485,53336,1.0,0.0074,99486
quick_sort,1480,sorted,1,18243,10002,0.011814999998023268,53336,1.0,0.0074,99486
heap_sort,1480,sorted,1,27919,15264,0.02111230000082287,53336,1.0,0.0074,99486
radix_sort,1480,sorted,1,0,7400,0.009163300001091557,53336,1.0,0.0074,99486
bubble_sort,1480,sorted,2,1479,0,0.0003145000009681098,53336,1.0,0.0068,99807
selection_sort,1480,sorted,2,1094460,0,0.1652326000003086,53336,1.0,0.0068,99807
insertion_sort,1480,sorted,2,1479,0,0.00047959999938029796,53336,1.0,0.0068,99807
merge_sort,1480,sorted,2,8180,15712,0.01248719999784953,53336,1.0,0.0068,99807
quick_sort,1480,sorted,2,17121,8783,0.010663799999747425,53336,1.0,0.0068,99807
heap_sort,1480,sorted,2,27932,15273,0.02092640000046231,53336,1.0,0.0068,99807
radix_sort,1480,sorted,2,0,7400,0.007229700000607409,53336,1.0,0.0068,99807
bubble_sort,1480,sorted,3,1479,0,0.0002922000021499116,53336,1.0,0.0088,99566
selection_sort,1480,sorted,3,1094460,0,0.17384560000209603,53336,1.0,0.0088,99566
insertion_sort,1480,sorted,3,1479,0,0.0005208999973547179,53336,1.0,0.0088,99566
merge_sort,1480,sorted,3,8180,15712,0.012260499999683816,53336,1.0,0.0088,99566
quick_sort,1480,sorted,3,18110,9993,0.01147320000018226,53336,1.0,0.0088,99566
heap_sort,1480,sorted,3,27974,15309,0.021084500000142725,53336,1.0,0.0088,99566
radix_sort,1480,sorted,3,0,7400,0.0074007999974128325,53336,1.0,0.0088,99566
bubble_sort,1480,sorted,4,1479,0,0.0003887000020768028,53336,1.0,0.0088,99741
selection_sort,1480,sorted,4,1094460,0,0.21188270000129705,53336,1.0,0.0088,99741
insertion_sort,1480,sorted,4,1479,0,0.0007428999997500796,53336,1.0,0.0088,99741
merge_sort,1480,sorted,4,8180,15712,0.01639440000144532,53336,1.0,0.0088,99741
quick_sort,1480,sorted,4,18396,10132,0.014283100001193816,53336,1.0,0.0088,99741
heap_sort,1480,sorted,4,27921,15251,0.02282579999882728,53336,1.0,0.0088,99741
radix_sort,1480,sorted,4,0,7400,0.007629900002939394,53336,1.0,0.0088,99741
bubble_sort,1480,sorted,5,1479,0,0.00029129999893484637,53336,1.0,0.0068,99982
selection_sort,1480,sorted,5,1094460,0,0.17591209999955026,53336,1.0,0.0068,99982
insertion_sort,1480,sorted,5,1479,0,0.000495000000228174,53336,1.0,0.0068,99982
merge_sort,1480,sorted,5,8180,15712,0.012299000001803506,53336,1.0,0.0068,99982
quick_sort,1480,sorted,5,16448,9496,0.013740999998844927,53336,1.0,0.0068,99982
heap_sort,1480,sorted,5,27965,15290,0.021686200001568068,53336,1.0,0.0068,99982
radix_sort,1480,sorted,5,0,7400,0.008607200001279125,53336,1.0,0.0068,99982
bubble_sort,1490,sorted,1,1489,0,0.0003995000006398186,53696,1.0,0.0047,99586
selection_sort,1490,sorted,1,1109305,0,0.18049319999772706,53696,1.0,0.0047,99586
insertion_sort,1490,sorted,1,1489,0,0.0006226000004971866,53696,1.0,0.0047,99586
merge_sort,1490,sorted,1,8237,15832,0.012508399999205722,53696,1.0,0.0047,99586
quick_sort,1490,sorted,1,19479,10378,0.012098399998649256,53696,1.0,0.0047,99586
heap_sort,1490,sorted,1,28189,15442,0.020559299999149516,53696,1.0,0.0047,99586
radix_sort,1490,sorted,1,0,7450,0.00721010000052047,53696,1.0,0.0047,99586
bubble_sort,1490,sorted,2,1489,0,0.00029859999995096587,53696,1.0,0.0047,99964
selection_sort,1490,sorted,2,1109305,0,0.1766429999988759,53696,1.0,0.0047,99964
insertion_sort,1490,sorted,2,1489,0,0.0005011000030208379,53696,1.0,0.0047,99964
merge_sort,1490,sorted,2,8237,15832,0.012902799997391412,53696,1.0,0.0047,99964
quick_sort,1490,sorted,2,17939,11055,0.01224749999892083,53696,1.0,0.0047,99964
heap_sort,1490,sorted,2,28188,15438,0.021861199998966185,53696,1.0,0.0047,99964
radix_sort,1490,sorted,2,0,7450,0.009516499998426298,53696,1.0,0.0047,99964
bubble_sort,1490,sorted,3,1489,0,0.00028790000214939937,53696,1.0,0.0074,99975
selection_sort,1490,sorted,3,1109305,0,0.19252769999729935,53696,1.0,0.0074,99975
insertion_sort,1490,sorted,3,1489,0,0.0005305000013322569,53696,1.0,0.0074,99975
merge_sort,1490,sorted,3,8237,15832,0.012931699999171542,53696,1.0,0.0074,99975
quick_sort,1490,sorted,3,17642,10461,0.012052099998982158,53696,1.0,0.0074,99975
heap_sort,1490,sorted,3,28162,15418,0.021382099999755155,53696,1.0,0.0074,99975
radix_sort,1490,sorted,3,0,7450,0.007237399997393368,53696,1.0,0.0074,99975
bubble_sort,1490,sorted,4,1489,0,0.00028469999961089343,53696,1.0,0.0054,99598
selection_sort,1490,sorted,4,1109305,0,0.17687110000042594,53696,1.0,0.0054,99598
insertion_sort,1490,sorted,4,1489,0,0.0005421999994723592,53696,1.0,0.0054,99598
merge_sort,1490,sorted,4,8237,15832,0.012620100002095569,53696,1.0,0.0054,99598
quick_sort,1490,sorted,4,19421,10842,0.01211890000195126,53696,1.0,0.0054,99598
heap_sort,1490,sorted,4,28183,15424,0.02137389999916195,53696,1.0,0.0054,99598
radix_sort,1490,sorted,4,0,7450,0.007161800000176299,53696,1.0,0.0054,99598
bubble_sort,1490,sorted,5,1489,0,0.00030049999986658804,53696,1.0,0.0101,99937
selection_sort,1490,sorted,5,1109305,0,0.18140739999944344,53696,1.0,0.0101,99937
insertion_sort,1490,sorted,5,1489,0,0.0005229999987932388,53696,1.0,0.0101,99937
merge_sort,1490,sorted,5,8237,15832,0.014165399999910733,53696,1.0,0.0101,99937
quick_sort,1490,sorted,5,17404,9748,0.011358199997630436,53696,1.0,0.0101,99937
heap_sort,1490,sorted,5,28174,15421,0.023883000001660548,53696,1.0,0.0101,99937
radix_sort,1490,sorted,5,0,7450,0.009942699998646276,53696,1.0,0.0101,99937
bubble_sort,1500,sorted,1,1499,0,0.00030020000122021884,54056,1.0,0.0093,99969
selection_sort,1500,sorted,1,1124250,0,0.19111400000110734,54056,1.0,0.0093,99969
insertion_sort,1500,sorted,1,1499,0,0.0005507000023499131,54056,1.0,0.0093,99969
merge_sort,1500,sorted,1,8288,15952,0.013516200000594836,54056,1.0,0.0093,99969
quick_sort,1500,sorted,1,16895,9115,0.011599599998589838,54056,1.0,0.0093,99969
heap_sort,1500,sorted,1,28381,15532,0.02193980000083684,54056,1.0,0.0093,99969
radix_sort,1500,sorted,1,0,7500,0.009152299997367663,54056,1.0,0.0093,99969
bubble_sort,1500,sorted,2,1499,0,0.00047140000242507085,54056,1.0,0.0073,99910
selection_sort,1500,sorted,2,1124250,0,0.17654549999861047,54056,1.0,0.0073,99910
insertion_sort,1500,sorted,2,1499,0,0.0004980000012437813,54056,1.0,0.0073,99910
merge_sort,1500,sorted,2,8288,15952,0.012605499996425351,54056,1.0,0.0073,99910
quick_sort,1500,sorted,2,16063,8514,0.010394300003099488,54056,1.0,0.0073,99910
heap_sort,1500,sorted,2,28406,15568,0.0212917999997444,54056,1.0,0.0073,99910
radix_sort,1500,sorted,2,0,7500,0.00711320000118576,54056,1.0,0.0073,99910
bubble_sort,1500,sorted,3,1499,0,0.0003020000003743917,54056,1.0,0.0093,99874
selection_sort,1500,sorted,3,1124250,0,0.16602319999947213,54056,1.0,0.0093,99874
insertion_sort,1500,sorted,3,1499,0,0.0005246000000624917,54056,1.0,0.0093,99874
merge_sort,1500,sorted,3,8288,15952,0.012560399998619687,54056,1.0,0.0093,99874
quick_sort,1500,sorted,3,17698,9767,0.011099899998953333,54056,1.0,0.0093,99874
heap_sort,1500,sorted,3,28406,15530,0.02112919999854057,54056,1.0,0.0093,99874
radix_sort,1500,sorted,3,0,7500,0.007124800002202392,54056,1.0,0.0093,99874
bubble_sort,1500,sorted,4,1499,0,0.00029550000181188807,54056,1.0,0.0053,99818
selection_sort,1500,sorted,4,1124250,0,0.17088439999861293,54056,1.0,0.0053,99818
insertion_sort,1500,sorted,4,1499,0,0.0005447000003186986,54056,1.0,0.0053,99818
merge_sort,1500,sorted,4,8288,15952,0.012855799999670126,54056,1.0,0.0053,99818
quick_sort,1500,sorted,4,17998,9874,0.011779600001318613,54056,1.0,0.0053,99818
heap_sort,1500,sorted,4,28400,15555,0.020829900000535417,54056,1.0,0.0053,99818
radix_sort,1500,sorted,4,0,7500,0.008036500003072433,54056,1.0,0.0053,99818
bubble_sort,1500,sorted,5,1499,0,0.00029460000223480165,54056,1.0,0.008,99834
selection_sort,1500,sorted,5,1124250,0,0.16491900000255555,54056,1.0,0.008,99834
insertion_sort,1500,sorted,5,1499,0,0.0005362000010791235,54056,1.0,0.008,99834
merge_sort,1500,sorted,5,8288,15952,0.012205600000015693,54056,1.0,0.008,99834
quick_sort,1500,sorted,5,16045,8947,0.010485899998457171,54056,1.0,0.008,99834
heap_sort,1500,sorted,5,28408,15555,0.021384799998486415,54056,1.0,0.008,99834
radix_sort,1500,sorted,5,0,7500,0.00787789999958477,54056,1.0,0.008,99834
bubble_sort,1510,sorted,1,1509,0,0.0002992999980051536,54416,1.0,0.0099,99921
selection_sort,1510,sorted,1,1139295,0,0.1811143999984779,54416,1.0,0.0099,99921
insertion_sort,1510,sorted,1,1509,0,0.0005597999988822266,54416,1.0,0.0099,99921
merge_sort,1510,sorted,1,8339,16072,0.012733599996863632,54416,1.0,0.0099,99921
quick_sort,1510,sorted,1,18011,10228,0.011553599997569108,54416,1.0,0.0099,99921
heap_sort,1510,sorted,1,28625,15669,0.022748899998987326,54416,1.0,0.0099,99921
radix_sort,1510,sorted,1,0,7550,0.0072725999998510815,54416,1.0,0.0099,99921
bubble_sort,1510,sorted,2,1509,0,0.00029720000020461157,54416,1.0,0.0066,99861
selection_sort,1510,sorted,2,1139295,0,0.168062299999292,54416,1.0,0.0066,99861
insertion_sort,1510,sorted,2,1509,0,0.0006725999992340803,54416,1.0,0.0066,99861
merge_sort,1510,sorted,2,8339,16072,0.013232699999207398,54416,1.0,0.0066,99861
quick_sort,1510,sorted,2,16653,10288,0.011472599999251543,54416,1.0,0.0066,99861
heap_sort,1510,sorted,2,28626,15692,0.02069150000170339,54416,1.0,0.0066,99861
radix_sort,1510,sorted,2,0,7550,0.007355099998676451,54416,1.0,0.0066,99861
bubble_sort,1510,sorted,3,1509,0,0.0003069000013056211,54416,1.0,0.0073,99914
selection_sort,1510,sorted,3,1139295,0,0.1871169000005466,54416,1.0,0.0073,99914
insertion_sort,1510,sorted,3,1509,0,0.0005350999999791384,54416,1.0,0.0073,99914
merge_sort,1510,sorted,3,8339,16072,0.013438499998301268,54416,1.0,0.0073,99914
quick_sort,1510,sorted,3,17452,9604,0.0115046999999322,54416,1.0,0.0073,99914
heap_sort,1510,sorted,3,28623,15679,0.021588399999018293,54416,1.0,0.0073,99914
radix_sort,1510,sorted,3,0,7550,0.007515500001318287,54416,1.0,0.0073,99914
bubble_sort,1510,sorted,4,1509,0,0.00029429999995045364,54416,1.0,0.0119,99911
